image,recording,window,t_start_s,display_order,label_Ch A,label_Ch B,label_Ch C,label_Ch D,label_Ch E,label_Ch F,label_Ch G,label_Ch H,label_Ch I,label_Ch J,seen,rater,seconds_spent,ts
ArxRosa-1017-2_w003082.png,ArxRosa-1017__2,3082,15410.0,123,clean,unsure,unsure,clean,clean,unsure,unsure,clean,,,1,JL,23,2026-07-30T19:53:32.762Z
ArxRosa-1017-2_w003479.png,ArxRosa-1017__2,3479,17395.0,216,clean,unsure,clean,clean,clean,unsure,unsure,clean,,,1,JL,21,2026-07-30T19:53:32.762Z
ArxRosa-1017-2_w005591.png,ArxRosa-1017__2,5591,27955.0,178,clean,clean,unsure,unsure,clean,unsure,clean,clean,,,1,JL,46,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w000181.png,ArxRosa-1201__0,181,905.0,245,bad,unsure,unsure,bad,bad,bad,bad,bad,,,1,JL,926,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w000647.png,ArxRosa-1201__0,647,3235.0,341,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,11,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w003559.png,ArxRosa-1201__0,3559,17795.0,365,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,12,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w004720.png,ArxRosa-1201__0,4720,23600.0,115,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,12,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w005182.png,ArxRosa-1201__0,5182,25910.0,44,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,5,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w008180.png,ArxRosa-1201__0,8180,40900.0,256,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,5,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w012151.png,ArxRosa-1201__0,12151,60755.0,302,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,6,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w012587.png,ArxRosa-1201__0,12587,62935.0,66,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,6,2026-07-30T19:53:32.762Z
ArxRosa-1201-0_w016971.png,ArxRosa-1201__0,16971,84855.0,167,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,15,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w001327.png,ArxRosa-1201__1,1327,6635.0,2,unsure,bad,bad,bad,bad,unsure,unsure,bad,,,1,JL,46,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w003065.png,ArxRosa-1201__1,3065,15325.0,46,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,27,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w003513.png,ArxRosa-1201__1,3513,17565.0,188,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,9,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w006516.png,ArxRosa-1201__1,6516,32580.0,116,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,7,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w010506.png,ArxRosa-1201__1,10506,52530.0,68,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,28,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w011136.png,ArxRosa-1201__1,11136,55680.0,334,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,13,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w014777.png,ArxRosa-1201__1,14777,73885.0,6,bad,unsure,bad,bad,bad,unsure,unsure,bad,,,1,JL,34,2026-07-30T19:53:32.762Z
ArxRosa-1201-1_w017128.png,ArxRosa-1201__1,17128,85640.0,338,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,6,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w002138.png,ArxRosa-1201__2,2138,10690.0,140,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,12,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w004057.png,ArxRosa-1201__2,4057,20285.0,356,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,16,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w006557.png,ArxRosa-1201__2,6557,32785.0,17,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,194,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w006861.png,ArxRosa-1201__2,6861,34305.0,101,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,5,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w011553.png,ArxRosa-1201__2,11553,57765.0,43,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,5,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w011824.png,ArxRosa-1201__2,11824,59120.0,416,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,11,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w013631.png,ArxRosa-1201__2,13631,68155.0,343,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,11,2026-07-30T19:53:32.762Z
ArxRosa-1201-2_w014734.png,ArxRosa-1201__2,14734,73670.0,204,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,4,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w000181.png,ArxRosa-1211__0,181,905.0,71,clean,clean,clean,clean,unsure,clean,clean,unsure,,,1,JL,39,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w000647.png,ArxRosa-1211__0,647,3235.0,41,clean,unsure,clean,clean,clean,clean,unsure,clean,,,1,JL,33,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w003559.png,ArxRosa-1211__0,3559,17795.0,12,unsure,clean,unsure,unsure,clean,clean,clean,unsure,,,1,JL,81,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w004720.png,ArxRosa-1211__0,4720,23600.0,278,clean,clean,clean,clean,clean,clean,unsure,unsure,,,1,JL,33,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w005182.png,ArxRosa-1211__0,5182,25910.0,235,unsure,clean,clean,clean,clean,clean,unsure,unsure,,,1,JL,22,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w008180.png,ArxRosa-1211__0,8180,40900.0,134,clean,clean,clean,clean,clean,unsure,unsure,clean,,,1,JL,75,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w012151.png,ArxRosa-1211__0,12151,60755.0,187,unsure,clean,clean,clean,unsure,clean,clean,clean,,,1,JL,1073,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w012587.png,ArxRosa-1211__0,12587,62935.0,27,clean,unsure,clean,clean,clean,unsure,clean,clean,,,1,JL,58,2026-07-30T19:53:32.762Z
ArxRosa-1211-0_w016971.png,ArxRosa-1211__0,16971,84855.0,493,unsure,clean,unsure,clean,clean,unsure,clean,clean,,,1,JL,50,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w001327.png,ArxRosa-1211__1,1327,6635.0,61,clean,unsure,clean,clean,unsure,clean,clean,clean,,,1,JL,18,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w003065.png,ArxRosa-1211__1,3065,15325.0,22,clean,unsure,unsure,clean,clean,clean,clean,unsure,,,1,JL,56,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w003513.png,ArxRosa-1211__1,3513,17565.0,369,clean,clean,clean,clean,clean,unsure,unsure,clean,,,1,JL,40,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w006516.png,ArxRosa-1211__1,6516,32580.0,236,clean,clean,clean,unsure,unsure,clean,clean,unsure,,,1,JL,14,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w010506.png,ArxRosa-1211__1,10506,52530.0,358,bad,unsure,clean,clean,clean,clean,clean,unsure,,,1,JL,28,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w011136.png,ArxRosa-1211__1,11136,55680.0,463,clean,clean,unsure,clean,unsure,unsure,clean,clean,,,1,JL,30,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w014777.png,ArxRosa-1211__1,14777,73885.0,159,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,61,2026-07-30T19:53:32.762Z
ArxRosa-1211-1_w017128.png,ArxRosa-1211__1,17128,85640.0,445,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,18,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w002138.png,ArxRosa-1211__2,2138,10690.0,125,clean,unsure,clean,clean,unsure,clean,clean,clean,,,1,JL,14,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w004057.png,ArxRosa-1211__2,4057,20285.0,373,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,51,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w006557.png,ArxRosa-1211__2,6557,32785.0,423,clean,unsure,clean,unsure,clean,clean,clean,unsure,,,1,JL,25,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w006861.png,ArxRosa-1211__2,6861,34305.0,84,clean,unsure,clean,clean,clean,unsure,clean,clean,,,1,JL,18,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w011553.png,ArxRosa-1211__2,11553,57765.0,404,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,24,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w011824.png,ArxRosa-1211__2,11824,59120.0,79,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,28,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w013631.png,ArxRosa-1211__2,13631,68155.0,232,clean,clean,clean,clean,unsure,unsure,clean,clean,,,1,JL,49,2026-07-30T19:53:32.762Z
ArxRosa-1211-2_w014734.png,ArxRosa-1211__2,14734,73670.0,357,unsure,clean,unsure,clean,clean,clean,clean,clean,,,1,JL,212,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w000410.png,ArxRosa-2064__0,410,2050.0,47,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,8,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w000495.png,ArxRosa-2064__0,495,2475.0,30,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,10,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w007447.png,ArxRosa-2064__0,7447,37235.0,392,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,57,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w007703.png,ArxRosa-2064__0,7703,38515.0,54,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,2,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w008200.png,ArxRosa-2064__0,8200,41000.0,325,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,39,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w008424.png,ArxRosa-2064__0,8424,42120.0,160,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,44,2026-07-30T19:53:32.762Z
ArxRosa-2064-0_w009371.png,ArxRosa-2064__0,9371,46855.0,191,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,100,2026-07-30T19:53:32.762Z
ArxRosa-2064-1_w000031.png,ArxRosa-2064__1,31,155.0,382,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,18,2026-07-30T19:53:32.762Z
ArxRosa-2064-1_w009014.png,ArxRosa-2064__1,9014,45070.0,332,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,11,2026-07-30T19:53:32.762Z
ArxRosa-2064-1_w009762.png,ArxRosa-2064__1,9762,48810.0,239,bad,bad,bad,bad,bad,bad,bad,bad,,,1,JL,8,2026-07-30T19:53:32.762Z
ArxRosa-2064-1_w010359.png,ArxRosa-2064__1,10359,51795.0,380,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,430,2026-07-30T19:53:32.762Z
ArxRosa-2064-1_w011358.png,ArxRosa-2064__1,11358,56790.0,9,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,52,2026-07-30T19:53:32.762Z
ArxRosa-2064-1_w016873.png,ArxRosa-2064__1,16873,84365.0,492,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,21,2026-07-30T19:53:32.762Z
ArxRosa-2064-2_w001046.png,ArxRosa-2064__2,1046,5230.0,126,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,5,2026-07-30T19:53:32.762Z
ArxRosa-2064-2_w004313.png,ArxRosa-2064__2,4313,21565.0,266,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,1071,2026-07-30T19:53:32.762Z
ArxRosa-2064-2_w006455.png,ArxRosa-2064__2,6455,32275.0,109,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,18,2026-07-30T19:53:32.762Z
ArxRosa-2064-2_w010657.png,ArxRosa-2064__2,10657,53285.0,38,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,5,2026-07-30T19:53:32.762Z
ArxRosa-2064-2_w013341.png,ArxRosa-2064__2,13341,66705.0,483,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,6,2026-07-30T19:53:32.762Z
ArxRosa-2064-2_w014005.png,ArxRosa-2064__2,14005,70025.0,197,clean,clean,unsure,unsure,clean,unsure,clean,unsure,,,1,JL,24,2026-07-30T19:53:32.762Z
ArxRosa-2064-3_w000259.png,ArxRosa-2064__3,259,1295.0,130,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,,,1,JL,34,2026-07-30T19:53:32.762Z
ArxRosa-2064-3_w001492.png,ArxRosa-2064__3,1492,7460.0,259,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,17,2026-07-30T19:53:32.762Z
ArxRosa-2064-3_w004617.png,ArxRosa-2064__3,4617,23085.0,495,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,15,2026-07-30T19:53:32.762Z
ArxRosa-2064-3_w004742.png,ArxRosa-2064__3,4742,23710.0,308,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,13,2026-07-30T19:53:32.762Z
ArxRosa-2064-3_w004759.png,ArxRosa-2064__3,4759,23795.0,82,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,9,2026-07-30T19:53:32.762Z
ArxRosa-2064-3_w005763.png,ArxRosa-2064__3,5763,28815.0,207,clean,clean,clean,clean,clean,clean,clean,clean,,,1,JL,5,2026-07-30T19:53:32.762Z
AM2-0_w000077.png,AM2__0,77,385.0,375,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,30,2026-07-30T19:53:32.762Z
AM2-0_w000434.png,AM2__0,434,2170.0,209,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AM2-0_w000484.png,AM2__0,484,2420.0,224,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AM2-0_w000723.png,AM2__0,723,3615.0,432,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,38,2026-07-30T19:53:32.762Z
AM2-0_w001022.png,AM2__0,1022,5110.0,275,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AM2-0_w001170.png,AM2__0,1170,5850.0,11,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,18,2026-07-30T19:53:32.762Z
AM2-0_w001186.png,AM2__0,1186,5930.0,444,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AM2-0_w001267.png,AM2__0,1267,6335.0,346,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,14,2026-07-30T19:53:32.762Z
AM2-0_w001409.png,AM2__0,1409,7045.0,193,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AM2-0_w001682.png,AM2__0,1682,8410.0,371,unsure,unsure,unsure,unsure,unsure,unsure,clean,unsure,unsure,clean,1,JL,55,2026-07-30T19:53:32.762Z
AM2-0_w001909.png,AM2__0,1909,9545.0,455,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,10,2026-07-30T19:53:32.762Z
AM2-0_w002256.png,AM2__0,2256,11280.0,225,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AM2-0_w002299.png,AM2__0,2299,11495.0,189,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AM2-0_w002769.png,AM2__0,2769,13845.0,446,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,21,2026-07-30T19:53:32.762Z
AM2-0_w002783.png,AM2__0,2783,13915.0,254,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,30,2026-07-30T19:53:32.762Z
AM2-0_w003157.png,AM2__0,3157,15785.0,378,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,24,2026-07-30T19:53:32.762Z
AM2-0_w003215.png,AM2__0,3215,16075.0,424,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,31,2026-07-30T19:53:32.762Z
AM2-0_w003252.png,AM2__0,3252,16260.0,431,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,20,2026-07-30T19:53:32.762Z
AM2-0_w003291.png,AM2__0,3291,16455.0,174,clean,clean,clean,clean,clean,clean,unsure,clean,clean,clean,1,JL,13,2026-07-30T19:53:32.762Z
AM2-0_w003683.png,AM2__0,3683,18415.0,102,clean,clean,clean,clean,clean,clean,unsure,clean,clean,clean,1,JL,19,2026-07-30T19:53:32.762Z
AM2-0_w003909.png,AM2__0,3909,19545.0,112,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,19,2026-07-30T19:53:32.762Z
AM2-0_w004160.png,AM2__0,4160,20800.0,25,clean,clean,clean,clean,unsure,clean,unsure,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
AM2-0_w004162.png,AM2__0,4162,20810.0,148,unsure,unsure,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,20,2026-07-30T19:53:32.762Z
AM2-0_w004178.png,AM2__0,4178,20890.0,243,bad,clean,clean,clean,clean,clean,bad,clean,clean,clean,1,JL,349,2026-07-30T19:53:32.762Z
AM2-0_w004811.png,AM2__0,4811,24055.0,251,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,19,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w001065.png,FHET_cohort4_group6__0,1065,5325.0,287,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w001099.png,FHET_cohort4_group6__0,1099,5495.0,317,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,12,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w002814.png,FHET_cohort4_group6__0,2814,14070.0,165,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,15,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w003127.png,FHET_cohort4_group6__0,3127,15635.0,461,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,28,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w003559.png,FHET_cohort4_group6__0,3559,17795.0,156,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,7,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w003717.png,FHET_cohort4_group6__0,3717,18585.0,368,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,5,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w004110.png,FHET_cohort4_group6__0,4110,20550.0,388,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,9,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w004367.png,FHET_cohort4_group6__0,4367,21835.0,363,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,5,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w005238.png,FHET_cohort4_group6__0,5238,26190.0,49,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,7,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w006113.png,FHET_cohort4_group6__0,6113,30565.0,473,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w007314.png,FHET_cohort4_group6__0,7314,36570.0,219,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,4,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w007943.png,FHET_cohort4_group6__0,7943,39715.0,173,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,1205,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w008229.png,FHET_cohort4_group6__0,8229,41145.0,182,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w008564.png,FHET_cohort4_group6__0,8564,42820.0,190,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,10,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w009706.png,FHET_cohort4_group6__0,9706,48530.0,39,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,8,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w010393.png,FHET_cohort4_group6__0,10393,51965.0,217,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w010549.png,FHET_cohort4_group6__0,10549,52745.0,279,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,33,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w010589.png,FHET_cohort4_group6__0,10589,52945.0,201,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,9,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w011645.png,FHET_cohort4_group6__0,11645,58225.0,270,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,10,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w012101.png,FHET_cohort4_group6__0,12101,60505.0,491,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,10,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w012210.png,FHET_cohort4_group6__0,12210,61050.0,299,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,32,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w013263.png,FHET_cohort4_group6__0,13263,66315.0,381,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,4,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w013360.png,FHET_cohort4_group6__0,13360,66800.0,276,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,4,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w013462.png,FHET_cohort4_group6__0,13462,67310.0,67,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
FHET-cohort4-group6-0_w014563.png,FHET_cohort4_group6__0,14563,72815.0,304,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,4,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w000316.png,M3_MT_cohort4_group3__0,316,1580.0,352,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,5,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w002227.png,M3_MT_cohort4_group3__0,2227,11135.0,481,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,3,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w004238.png,M3_MT_cohort4_group3__0,4238,21190.0,74,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,9,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w006310.png,M3_MT_cohort4_group3__0,6310,31550.0,283,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w008119.png,M3_MT_cohort4_group3__0,8119,40595.0,65,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,9,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w008651.png,M3_MT_cohort4_group3__0,8651,43255.0,452,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,17,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-0_w011935.png,M3_MT_cohort4_group3__0,11935,59675.0,196,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,3,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-1_w001229.png,M3_MT_cohort4_group3__1,1229,6145.0,384,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,53,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-1_w006478.png,M3_MT_cohort4_group3__1,6478,32390.0,386,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,8,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-1_w006661.png,M3_MT_cohort4_group3__1,6661,33305.0,170,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-1_w010315.png,M3_MT_cohort4_group3__1,10315,51575.0,175,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,5,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-1_w012846.png,M3_MT_cohort4_group3__1,12846,64230.0,436,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,4,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-1_w013777.png,M3_MT_cohort4_group3__1,13777,68885.0,147,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,19,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-2_w002628.png,M3_MT_cohort4_group3__2,2628,13140.0,37,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,14,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-2_w004412.png,M3_MT_cohort4_group3__2,4412,22060.0,487,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-2_w004530.png,M3_MT_cohort4_group3__2,4530,22650.0,179,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,7,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-2_w005966.png,M3_MT_cohort4_group3__2,5966,29830.0,354,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,12,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-2_w011802.png,M3_MT_cohort4_group3__2,11802,59010.0,183,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,5,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-2_w015500.png,M3_MT_cohort4_group3__2,15500,77500.0,64,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,33,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-3_w000362.png,M3_MT_cohort4_group3__3,362,1810.0,206,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-3_w000680.png,M3_MT_cohort4_group3__3,680,3400.0,146,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,6,2026-07-30T19:53:32.762Z
